n,predicted_prime_at,is_prime,is_prime_next,Phi_cent,Phi_choice,Spike_basic,RuptureSpike,Peak_ok,GateC,FinalSpike
4246,4247,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
4252,4253,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
4258,4259,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
4260,4261,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
4266,4267,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
4270,4271,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
4272,4273,False,True,0.996200814111262,0.996200814111262,True,True,True,True,True
4278,4279,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
4282,4283,False,True,0.994311255587160,0.994311255587160,True,True,True,True,True
4288,4289,False,True,0.996049267952591,0.996049267952591,True,True,True,True,True
4296,4297,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
4300,4301,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
4302,4303,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
4306,4307,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
4308,4309,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
4312,4313,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
4320,4321,False,False,0.996020260492041,0.996020260492041,True,True,True,False,False
4326,4327,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
4330,4331,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
4336,4337,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
4338,4339,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
4342,4343,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
4348,4349,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
4350,4351,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
4356,4357,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
4362,4363,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
4366,4367,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
4368,4369,False,False,0.995810543465612,0.995810543465612,True,True,True,False,False
4372,4373,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
4378,4379,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
4380,4381,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
4386,4387,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
4390,4391,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
4392,4393,False,False,0.995929995929996,0.995929995929996,True,True,True,False,False
4396,4397,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
4398,4399,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
4408,4409,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
4410,4411,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
4420,4421,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
4422,4423,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
4426,4427,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
4428,4429,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
4432,4433,False,False,0.994797593887173,0.994797593887173,True,True,True,False,False
4438,4439,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
4440,4441,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
4446,4447,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
4450,4451,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
4452,4453,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
4456,4457,False,True,0.993906154783669,0.993906154783669,True,True,True,True,True
4462,4463,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
4468,4469,False,False,0.994581414250881,0.994581414250881,True,True,True,False,False
4470,4471,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
4476,4477,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
4480,4481,False,True,0.996200814111262,0.996200814111262,True,True,True,True,True
4482,4483,False,True,0.996092478020189,0.996092478020189,True,True,True,True,True
4488,4489,False,False,0.995655715449362,0.995655715449362,True,True,True,False,False
4492,4493,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
4498,4499,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
4506,4507,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
4510,4511,False,False,0.994301994301994,0.994301994301994,True,True,True,False,False
4512,4513,False,True,0.996046051866496,0.996046051866496,True,True,True,True,True
4516,4517,False,True,0.994041170097508,0.994041170097508,True,True,True,True,True
4518,4519,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
4522,4523,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
4530,4531,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
4536,4537,False,False,0.995929995929996,0.995929995929996,True,True,True,False,False
4540,4541,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
4546,4547,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
4548,4549,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
4552,4553,False,False,0.994716521032310,0.994716521032310,True,True,True,False,False
4558,4559,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
4560,4561,False,True,0.996042830540037,0.996042830540037,True,True,True,True,True
4566,4567,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
4572,4573,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
4576,4577,False,False,0.995349918623576,0.995349918623576,True,True,True,False,False
4578,4579,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
4582,4583,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
4588,4589,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
4590,4591,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
4596,4597,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
4600,4601,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
4602,4603,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
4606,4607,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
4608,4609,False,False,0.996154699401021,0.996154699401021,True,True,True,False,False
4618,4619,False,False,0.990267639902676,0.990267639902676,True,True,True,False,False
4620,4621,False,True,0.995923359152059,0.995923359152059,True,True,True,True,True
4630,4631,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
4632,4633,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
4636,4637,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
4638,4639,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
4642,4643,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
4648,4649,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
4650,4651,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
4656,4657,False,True,0.995388579953886,0.995388579953886,True,True,True,True,True
4660,4661,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
4662,4663,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
4666,4667,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
4672,4673,False,True,0.995585501858736,0.995585501858736,True,True,True,True,True
4678,4679,False,True,0.994311255587160,0.994311255587160,True,True,True,True,True
4680,4681,False,False,0.996042830540037,0.996042830540037,True,True,True,False,False
4686,4687,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
4690,4691,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
4692,4693,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
4698,4699,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
4702,4703,False,True,0.994311255587160,0.994311255587160,True,True,True,True,True
4708,4709,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
4716,4717,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
4720,4721,False,True,0.995388579953886,0.995388579953886,True,True,True,True,True
4722,4723,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
4726,4727,False,False,0.992416034669556,0.992416034669556,True,True,True,False,False
4728,4729,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
4732,4733,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
4740,4741,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
4746,4747,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
4750,4751,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
4756,4757,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
4758,4759,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
4762,4763,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
4768,4769,False,False,0.995392329583955,0.995392329583955,True,True,True,False,False
4770,4771,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
4776,4777,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
4782,4783,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
4786,4787,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
4788,4789,False,True,0.996197718631179,0.996197718631179,True,True,True,True,True
4792,4793,False,True,0.995527546249238,0.995527546249238,True,True,True,True,True
4798,4799,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
4800,4801,False,True,0.996381400398046,0.996381400398046,True,True,True,True,True
4806,4807,False,False,0.994793361535958,0.994793361535958,True,True,True,False,False
4810,4811,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
4812,4813,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
4816,4817,False,True,0.995388579953886,0.995388579953886,True,True,True,True,True
4818,4819,False,False,0.995520260639381,0.995520260639381,True,True,True,False,False
4828,4829,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
4830,4831,False,True,0.995760639165172,0.995760639165172,True,True,True,True,True
4840,4841,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
4842,4843,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
4846,4847,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
4848,4849,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
4852,4853,False,False,0.992961559285328,0.992961559285328,True,True,True,False,False
4858,4859,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
4860,4861,False,True,0.996133102676300,0.996133102676300,True,True,True,True,True
4866,4867,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
4870,4871,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
4872,4873,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
4876,4877,False,True,0.994306628710858,0.994306628710858,True,True,True,True,True
4882,4883,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
4888,4889,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
